"","tissue_roi1","tissue_roi2","tissue_roi3","tissue_roi4","roi_label"
"14254",FALSE,FALSE,FALSE,FALSE,NA
"14255",FALSE,FALSE,FALSE,FALSE,NA
"14256",FALSE,TRUE,FALSE,FALSE,"Airways"
"14257",FALSE,TRUE,FALSE,FALSE,"Airways"
"14258",FALSE,TRUE,FALSE,FALSE,"Airways"
"14259",FALSE,TRUE,FALSE,FALSE,"Airways"
"14260",FALSE,TRUE,FALSE,FALSE,"Airways"
"14261",FALSE,FALSE,FALSE,FALSE,NA
"14262",FALSE,FALSE,FALSE,FALSE,NA
"14263",FALSE,FALSE,FALSE,FALSE,NA
"14264",FALSE,FALSE,FALSE,FALSE,NA
"14265",FALSE,FALSE,FALSE,FALSE,NA
"14266",FALSE,FALSE,FALSE,FALSE,NA
"14267",FALSE,FALSE,FALSE,FALSE,NA
"14268",FALSE,FALSE,FALSE,FALSE,NA
"14269",FALSE,FALSE,FALSE,FALSE,NA
"14270",FALSE,FALSE,FALSE,FALSE,NA
"14271",FALSE,FALSE,FALSE,FALSE,NA
"14272",FALSE,FALSE,FALSE,FALSE,NA
"14273",FALSE,FALSE,FALSE,FALSE,NA
"14274",FALSE,FALSE,FALSE,FALSE,NA
"14275",FALSE,FALSE,FALSE,FALSE,NA
"14276",FALSE,FALSE,FALSE,FALSE,NA
"14277",FALSE,FALSE,FALSE,FALSE,NA
"14278",FALSE,FALSE,FALSE,FALSE,NA
"14279",FALSE,FALSE,FALSE,FALSE,NA
"14280",FALSE,FALSE,FALSE,FALSE,NA
"14281",FALSE,FALSE,FALSE,FALSE,NA
"14282",FALSE,FALSE,FALSE,FALSE,NA
"14283",FALSE,FALSE,FALSE,FALSE,NA
"14284",FALSE,FALSE,FALSE,FALSE,NA
"14285",FALSE,FALSE,FALSE,FALSE,NA
"14286",FALSE,FALSE,FALSE,FALSE,NA
"14287",FALSE,FALSE,FALSE,FALSE,NA
"14288",FALSE,FALSE,FALSE,FALSE,NA
"14289",FALSE,FALSE,FALSE,FALSE,NA
"14290",FALSE,FALSE,FALSE,FALSE,NA
"14291",FALSE,FALSE,FALSE,FALSE,NA
"14292",FALSE,FALSE,FALSE,FALSE,NA
"14293",FALSE,FALSE,FALSE,FALSE,NA
"14294",FALSE,FALSE,FALSE,FALSE,NA
"14295",FALSE,FALSE,FALSE,FALSE,NA
"14296",FALSE,FALSE,FALSE,FALSE,NA
"14297",FALSE,FALSE,FALSE,FALSE,NA
"14298",FALSE,FALSE,FALSE,FALSE,NA
"14299",FALSE,FALSE,FALSE,FALSE,NA
"14300",FALSE,FALSE,FALSE,FALSE,NA
"14301",FALSE,FALSE,FALSE,FALSE,NA
"14302",FALSE,FALSE,FALSE,FALSE,NA
"14303",FALSE,FALSE,FALSE,FALSE,NA
"14304",FALSE,FALSE,FALSE,FALSE,NA
"14305",FALSE,FALSE,FALSE,FALSE,NA
"14306",FALSE,FALSE,FALSE,FALSE,NA
"14307",FALSE,FALSE,FALSE,FALSE,NA
"14308",FALSE,FALSE,FALSE,FALSE,NA
"14309",FALSE,FALSE,FALSE,FALSE,NA
"14310",FALSE,FALSE,FALSE,FALSE,NA
"14311",FALSE,FALSE,FALSE,FALSE,NA
"14312",FALSE,FALSE,FALSE,FALSE,NA
"14313",FALSE,FALSE,FALSE,FALSE,NA
"14314",FALSE,FALSE,FALSE,FALSE,NA
"14315",FALSE,FALSE,FALSE,FALSE,NA
"14316",FALSE,FALSE,FALSE,FALSE,NA
"14317",FALSE,FALSE,FALSE,FALSE,NA
"14318",FALSE,FALSE,FALSE,FALSE,NA
"14319",FALSE,FALSE,FALSE,FALSE,NA
"14320",FALSE,FALSE,FALSE,FALSE,NA
"14321",FALSE,FALSE,FALSE,FALSE,NA
"14322",FALSE,FALSE,FALSE,FALSE,NA
"14323",FALSE,FALSE,FALSE,FALSE,NA
"14324",FALSE,FALSE,FALSE,FALSE,NA
"14325",FALSE,FALSE,FALSE,FALSE,NA
"14326",FALSE,FALSE,FALSE,FALSE,NA
"14327",FALSE,FALSE,FALSE,FALSE,NA
"14328",FALSE,FALSE,FALSE,FALSE,NA
"14329",FALSE,FALSE,FALSE,FALSE,NA
"14330",FALSE,FALSE,FALSE,FALSE,NA
"14331",FALSE,FALSE,FALSE,FALSE,NA
"14332",FALSE,FALSE,FALSE,FALSE,NA
"14333",FALSE,FALSE,FALSE,FALSE,NA
"14334",FALSE,FALSE,FALSE,FALSE,NA
"14335",FALSE,FALSE,FALSE,FALSE,NA
"14336",FALSE,FALSE,FALSE,FALSE,NA
"14337",FALSE,FALSE,FALSE,FALSE,NA
"14338",FALSE,FALSE,FALSE,FALSE,NA
"14339",FALSE,FALSE,FALSE,FALSE,NA
"14340",FALSE,FALSE,FALSE,FALSE,NA
"14341",FALSE,FALSE,FALSE,FALSE,NA
"14342",FALSE,FALSE,FALSE,FALSE,NA
"14343",FALSE,FALSE,FALSE,FALSE,NA
"14344",FALSE,FALSE,FALSE,FALSE,NA
"14345",FALSE,FALSE,FALSE,FALSE,NA
"14346",FALSE,FALSE,FALSE,FALSE,NA
"14347",FALSE,FALSE,FALSE,FALSE,NA
"14348",FALSE,FALSE,FALSE,FALSE,NA
"14349",FALSE,FALSE,FALSE,FALSE,NA
"14350",FALSE,FALSE,FALSE,FALSE,NA
"14351",FALSE,FALSE,FALSE,FALSE,NA
"14352",FALSE,FALSE,FALSE,FALSE,NA
"14353",FALSE,FALSE,FALSE,FALSE,NA
"14354",FALSE,FALSE,FALSE,FALSE,NA
"14355",FALSE,FALSE,FALSE,FALSE,NA
"14356",FALSE,FALSE,FALSE,FALSE,NA
"14357",FALSE,FALSE,FALSE,FALSE,NA
"14358",FALSE,FALSE,FALSE,FALSE,NA
"14359",FALSE,FALSE,FALSE,FALSE,NA
"14360",FALSE,FALSE,FALSE,FALSE,NA
"14361",FALSE,FALSE,FALSE,FALSE,NA
"14362",FALSE,FALSE,FALSE,FALSE,NA
"14363",FALSE,FALSE,FALSE,FALSE,NA
"14364",FALSE,FALSE,FALSE,FALSE,NA
"14365",FALSE,FALSE,FALSE,FALSE,NA
"14366",FALSE,FALSE,FALSE,FALSE,NA
"14367",FALSE,FALSE,FALSE,FALSE,NA
"14368",FALSE,FALSE,FALSE,FALSE,NA
"14369",FALSE,FALSE,FALSE,FALSE,NA
"14370",FALSE,FALSE,FALSE,FALSE,NA
"14371",FALSE,FALSE,FALSE,FALSE,NA
"14372",FALSE,FALSE,FALSE,FALSE,NA
"14373",FALSE,FALSE,FALSE,FALSE,NA
"14374",FALSE,FALSE,FALSE,FALSE,NA
"14375",FALSE,FALSE,FALSE,FALSE,NA
"14376",FALSE,FALSE,FALSE,FALSE,NA
"14377",FALSE,FALSE,FALSE,FALSE,NA
"14378",FALSE,FALSE,FALSE,FALSE,NA
"14379",FALSE,FALSE,FALSE,FALSE,NA
"14380",FALSE,FALSE,FALSE,FALSE,NA
"14381",FALSE,FALSE,FALSE,FALSE,NA
"14382",FALSE,FALSE,FALSE,FALSE,NA
"14383",FALSE,FALSE,FALSE,FALSE,NA
"14384",FALSE,FALSE,FALSE,FALSE,NA
"14385",FALSE,FALSE,FALSE,FALSE,NA
"14386",FALSE,FALSE,FALSE,FALSE,NA
"14387",FALSE,FALSE,FALSE,FALSE,NA
"14388",FALSE,FALSE,FALSE,FALSE,NA
"14389",FALSE,FALSE,FALSE,FALSE,NA
"14390",FALSE,FALSE,FALSE,FALSE,NA
"14391",FALSE,FALSE,FALSE,FALSE,NA
"14392",FALSE,FALSE,FALSE,FALSE,NA
"14393",FALSE,FALSE,FALSE,FALSE,NA
"14394",FALSE,FALSE,FALSE,FALSE,NA
"14395",FALSE,FALSE,FALSE,FALSE,NA
"14396",FALSE,FALSE,FALSE,FALSE,NA
"14397",FALSE,FALSE,FALSE,FALSE,NA
"14398",FALSE,FALSE,FALSE,FALSE,NA
"14399",FALSE,FALSE,FALSE,FALSE,NA
"14400",FALSE,FALSE,FALSE,FALSE,NA
"14401",FALSE,FALSE,FALSE,FALSE,NA
"14402",FALSE,FALSE,FALSE,FALSE,NA
"14403",FALSE,FALSE,FALSE,FALSE,NA
"14404",FALSE,FALSE,FALSE,FALSE,NA
"14405",FALSE,FALSE,FALSE,FALSE,NA
"14406",FALSE,FALSE,FALSE,FALSE,NA
"14407",FALSE,FALSE,FALSE,FALSE,NA
"14408",FALSE,FALSE,FALSE,FALSE,NA
"14409",FALSE,FALSE,FALSE,FALSE,NA
"14410",FALSE,FALSE,FALSE,FALSE,NA
"14411",FALSE,FALSE,FALSE,FALSE,NA
"14412",FALSE,FALSE,FALSE,FALSE,NA
"14413",FALSE,FALSE,FALSE,FALSE,NA
"14414",FALSE,FALSE,FALSE,FALSE,NA
"14415",FALSE,FALSE,FALSE,FALSE,NA
"14416",FALSE,FALSE,FALSE,FALSE,NA
"14417",FALSE,FALSE,FALSE,FALSE,NA
"14418",FALSE,FALSE,FALSE,FALSE,NA
"14419",FALSE,FALSE,FALSE,FALSE,NA
"14420",FALSE,FALSE,FALSE,FALSE,NA
"14421",FALSE,FALSE,FALSE,FALSE,NA
"14422",FALSE,FALSE,FALSE,FALSE,NA
"14423",FALSE,FALSE,FALSE,FALSE,NA
"14424",FALSE,FALSE,FALSE,FALSE,NA
"14425",FALSE,FALSE,FALSE,FALSE,NA
"14426",FALSE,FALSE,FALSE,FALSE,NA
"14427",FALSE,FALSE,FALSE,FALSE,NA
"14428",FALSE,FALSE,FALSE,FALSE,NA
"14429",FALSE,FALSE,FALSE,FALSE,NA
"14430",FALSE,FALSE,FALSE,FALSE,NA
"14431",FALSE,FALSE,FALSE,FALSE,NA
"14432",FALSE,FALSE,FALSE,FALSE,NA
"14433",FALSE,FALSE,FALSE,FALSE,NA
"14434",FALSE,FALSE,FALSE,FALSE,NA
"14435",FALSE,FALSE,FALSE,FALSE,NA
"14436",FALSE,FALSE,FALSE,FALSE,NA
"14437",FALSE,FALSE,FALSE,FALSE,NA
"14438",FALSE,FALSE,FALSE,FALSE,NA
"14439",FALSE,FALSE,FALSE,FALSE,NA
"14440",FALSE,FALSE,FALSE,FALSE,NA
"14441",FALSE,FALSE,FALSE,FALSE,NA
"14442",FALSE,FALSE,FALSE,FALSE,NA
"14443",FALSE,FALSE,FALSE,FALSE,NA
"14444",FALSE,FALSE,FALSE,FALSE,NA
"14445",FALSE,FALSE,FALSE,FALSE,NA
"14446",FALSE,FALSE,FALSE,FALSE,NA
"14447",FALSE,FALSE,FALSE,FALSE,NA
"14448",FALSE,FALSE,FALSE,FALSE,NA
"14449",FALSE,FALSE,FALSE,FALSE,NA
"14450",FALSE,FALSE,FALSE,FALSE,NA
"14451",FALSE,FALSE,FALSE,FALSE,NA
"14452",FALSE,FALSE,FALSE,FALSE,NA
"14453",FALSE,FALSE,FALSE,FALSE,NA
"14454",FALSE,FALSE,FALSE,FALSE,NA
"14455",FALSE,FALSE,FALSE,FALSE,NA
"14456",FALSE,FALSE,FALSE,FALSE,NA
"14457",FALSE,FALSE,FALSE,FALSE,NA
"14458",FALSE,FALSE,FALSE,FALSE,NA
"14459",FALSE,FALSE,FALSE,FALSE,NA
"14460",FALSE,FALSE,FALSE,FALSE,NA
"14461",FALSE,FALSE,FALSE,FALSE,NA
"14462",FALSE,FALSE,FALSE,FALSE,NA
"14463",FALSE,FALSE,FALSE,FALSE,NA
"14464",FALSE,FALSE,FALSE,FALSE,NA
"14465",FALSE,TRUE,FALSE,FALSE,"Airways"
"14466",FALSE,TRUE,FALSE,FALSE,"Airways"
"14467",FALSE,TRUE,FALSE,FALSE,"Airways"
"14468",FALSE,TRUE,FALSE,FALSE,"Airways"
"14469",FALSE,FALSE,FALSE,FALSE,NA
"14470",FALSE,FALSE,FALSE,FALSE,NA
"14471",FALSE,FALSE,FALSE,FALSE,NA
"14472",FALSE,FALSE,FALSE,FALSE,NA
"14473",FALSE,FALSE,FALSE,FALSE,NA
"14474",FALSE,FALSE,FALSE,FALSE,NA
"14475",FALSE,FALSE,FALSE,FALSE,NA
"14476",FALSE,FALSE,FALSE,FALSE,NA
"14477",FALSE,FALSE,FALSE,FALSE,NA
"14478",FALSE,FALSE,FALSE,FALSE,NA
"14479",FALSE,FALSE,FALSE,FALSE,NA
"14480",FALSE,FALSE,FALSE,FALSE,NA
"14481",FALSE,FALSE,FALSE,FALSE,NA
"14482",FALSE,FALSE,FALSE,FALSE,NA
"14483",FALSE,FALSE,FALSE,FALSE,NA
"14484",FALSE,FALSE,FALSE,FALSE,NA
"14485",FALSE,FALSE,FALSE,FALSE,NA
"14486",FALSE,FALSE,FALSE,FALSE,NA
"14487",FALSE,FALSE,FALSE,FALSE,NA
"14488",FALSE,FALSE,FALSE,FALSE,NA
"14489",FALSE,FALSE,FALSE,FALSE,NA
"14490",FALSE,FALSE,FALSE,FALSE,NA
"14491",FALSE,FALSE,FALSE,FALSE,NA
"14492",FALSE,FALSE,FALSE,FALSE,NA
"14493",FALSE,FALSE,FALSE,FALSE,NA
"14494",FALSE,FALSE,FALSE,FALSE,NA
"14495",FALSE,FALSE,FALSE,FALSE,NA
"14496",FALSE,FALSE,FALSE,FALSE,NA
"14497",FALSE,FALSE,FALSE,FALSE,NA
"14498",FALSE,FALSE,FALSE,FALSE,NA
"14499",FALSE,FALSE,FALSE,FALSE,NA
"14500",FALSE,FALSE,FALSE,FALSE,NA
"14501",FALSE,FALSE,FALSE,FALSE,NA
"14502",FALSE,FALSE,FALSE,FALSE,NA
"14503",FALSE,FALSE,FALSE,FALSE,NA
"14504",FALSE,FALSE,FALSE,FALSE,NA
"14505",FALSE,FALSE,FALSE,FALSE,NA
"14506",FALSE,FALSE,FALSE,FALSE,NA
"14507",FALSE,FALSE,FALSE,FALSE,NA
"14508",FALSE,FALSE,FALSE,FALSE,NA
"14509",FALSE,FALSE,FALSE,FALSE,NA
"14510",FALSE,FALSE,FALSE,FALSE,NA
"14511",FALSE,FALSE,FALSE,FALSE,NA
"14512",FALSE,FALSE,FALSE,FALSE,NA
"14513",FALSE,FALSE,FALSE,FALSE,NA
"14514",FALSE,FALSE,FALSE,FALSE,NA
"14515",FALSE,FALSE,FALSE,FALSE,NA
"14516",FALSE,FALSE,FALSE,FALSE,NA
"14517",FALSE,FALSE,FALSE,FALSE,NA
"14518",FALSE,FALSE,FALSE,FALSE,NA
"14519",FALSE,FALSE,FALSE,FALSE,NA
"14520",FALSE,FALSE,FALSE,FALSE,NA
"14521",FALSE,FALSE,FALSE,FALSE,NA
"14522",FALSE,FALSE,FALSE,FALSE,NA
"14523",FALSE,FALSE,FALSE,FALSE,NA
"14524",FALSE,FALSE,FALSE,FALSE,NA
"14525",FALSE,FALSE,FALSE,FALSE,NA
"14526",FALSE,FALSE,FALSE,FALSE,NA
"14527",FALSE,FALSE,FALSE,FALSE,NA
"14528",FALSE,FALSE,FALSE,FALSE,NA
"14529",FALSE,FALSE,FALSE,FALSE,NA
"14530",FALSE,FALSE,FALSE,FALSE,NA
"14531",FALSE,FALSE,FALSE,FALSE,NA
"14532",FALSE,FALSE,FALSE,FALSE,NA
"14533",FALSE,FALSE,FALSE,FALSE,NA
"14534",FALSE,FALSE,FALSE,FALSE,NA
"14535",FALSE,FALSE,FALSE,FALSE,NA
"14536",FALSE,FALSE,FALSE,FALSE,NA
"14537",FALSE,FALSE,FALSE,FALSE,NA
"14538",FALSE,FALSE,FALSE,FALSE,NA
"14539",FALSE,FALSE,FALSE,FALSE,NA
"14540",FALSE,FALSE,FALSE,FALSE,NA
"14541",FALSE,FALSE,FALSE,FALSE,NA
"14542",FALSE,FALSE,FALSE,FALSE,NA
"14543",FALSE,FALSE,FALSE,FALSE,NA
"14544",FALSE,FALSE,FALSE,FALSE,NA
"14545",FALSE,FALSE,FALSE,FALSE,NA
"14546",FALSE,FALSE,FALSE,FALSE,NA
"14547",FALSE,FALSE,FALSE,FALSE,NA
"14548",FALSE,FALSE,FALSE,FALSE,NA
"14549",FALSE,FALSE,FALSE,FALSE,NA
"14550",FALSE,FALSE,FALSE,FALSE,NA
"14551",FALSE,FALSE,FALSE,FALSE,NA
"14552",FALSE,FALSE,FALSE,FALSE,NA
"14553",FALSE,FALSE,FALSE,FALSE,NA
"14554",FALSE,FALSE,FALSE,FALSE,NA
"14555",FALSE,FALSE,FALSE,FALSE,NA
"14556",FALSE,FALSE,FALSE,FALSE,NA
"14557",FALSE,FALSE,FALSE,FALSE,NA
"14558",FALSE,FALSE,FALSE,FALSE,NA
"14559",FALSE,FALSE,FALSE,FALSE,NA
"14560",FALSE,FALSE,FALSE,FALSE,NA
"14561",FALSE,FALSE,FALSE,FALSE,NA
"14562",FALSE,FALSE,FALSE,FALSE,NA
"14563",FALSE,FALSE,FALSE,FALSE,NA
"14564",FALSE,FALSE,FALSE,FALSE,NA
"14565",FALSE,FALSE,FALSE,FALSE,NA
"14566",FALSE,FALSE,FALSE,FALSE,NA
"14567",FALSE,FALSE,FALSE,FALSE,NA
"14568",FALSE,FALSE,FALSE,FALSE,NA
"14569",FALSE,FALSE,FALSE,FALSE,NA
"14570",FALSE,FALSE,FALSE,FALSE,NA
"14571",FALSE,FALSE,FALSE,FALSE,NA
"14572",FALSE,FALSE,FALSE,FALSE,NA
"14573",FALSE,FALSE,FALSE,FALSE,NA
"14574",FALSE,FALSE,FALSE,FALSE,NA
"14575",FALSE,FALSE,FALSE,FALSE,NA
"14576",FALSE,FALSE,FALSE,FALSE,NA
"14577",FALSE,FALSE,FALSE,FALSE,NA
"14578",FALSE,FALSE,FALSE,FALSE,NA
"14579",FALSE,FALSE,FALSE,FALSE,NA
"14580",FALSE,FALSE,FALSE,FALSE,NA
"14581",FALSE,FALSE,FALSE,FALSE,NA
"14582",FALSE,FALSE,FALSE,FALSE,NA
"14583",FALSE,FALSE,FALSE,FALSE,NA
"14584",FALSE,FALSE,FALSE,FALSE,NA
"14585",FALSE,FALSE,FALSE,FALSE,NA
"14586",FALSE,FALSE,FALSE,FALSE,NA
"14587",FALSE,FALSE,FALSE,FALSE,NA
"14588",FALSE,FALSE,FALSE,FALSE,NA
"14589",FALSE,FALSE,FALSE,FALSE,NA
"14590",FALSE,FALSE,FALSE,FALSE,NA
"14591",FALSE,FALSE,FALSE,FALSE,NA
"14592",FALSE,FALSE,FALSE,FALSE,NA
"14593",FALSE,FALSE,FALSE,FALSE,NA
"14594",FALSE,FALSE,FALSE,FALSE,NA
"14595",FALSE,FALSE,FALSE,FALSE,NA
"14596",FALSE,FALSE,FALSE,FALSE,NA
"14597",FALSE,FALSE,FALSE,FALSE,NA
"14598",FALSE,FALSE,FALSE,FALSE,NA
"14599",FALSE,FALSE,FALSE,FALSE,NA
"14600",FALSE,FALSE,FALSE,FALSE,NA
"14601",FALSE,FALSE,FALSE,FALSE,NA
"14602",FALSE,FALSE,FALSE,FALSE,NA
"14603",FALSE,FALSE,FALSE,FALSE,NA
"14604",FALSE,FALSE,FALSE,FALSE,NA
"14605",FALSE,FALSE,FALSE,FALSE,NA
"14606",FALSE,FALSE,FALSE,FALSE,NA
"14607",FALSE,FALSE,FALSE,FALSE,NA
"14608",FALSE,FALSE,FALSE,FALSE,NA
"14609",FALSE,FALSE,FALSE,FALSE,NA
"14610",FALSE,FALSE,FALSE,FALSE,NA
"14611",FALSE,FALSE,FALSE,FALSE,NA
"14612",FALSE,FALSE,FALSE,FALSE,NA
"14613",FALSE,FALSE,FALSE,FALSE,NA
"14614",FALSE,FALSE,FALSE,FALSE,NA
"14615",FALSE,FALSE,FALSE,FALSE,NA
"14616",FALSE,FALSE,FALSE,FALSE,NA
"14617",FALSE,FALSE,FALSE,FALSE,NA
"14618",FALSE,FALSE,FALSE,FALSE,NA
"14619",FALSE,FALSE,FALSE,FALSE,NA
"14620",FALSE,FALSE,FALSE,FALSE,NA
"14621",FALSE,FALSE,FALSE,FALSE,NA
"14622",FALSE,FALSE,FALSE,FALSE,NA
"14623",FALSE,FALSE,FALSE,FALSE,NA
"14624",FALSE,FALSE,FALSE,FALSE,NA
"14625",FALSE,FALSE,FALSE,FALSE,NA
"14626",FALSE,FALSE,FALSE,FALSE,NA
"14627",FALSE,FALSE,FALSE,FALSE,NA
"14628",FALSE,FALSE,FALSE,FALSE,NA
"14629",FALSE,FALSE,FALSE,FALSE,NA
"14630",FALSE,FALSE,FALSE,FALSE,NA
"14631",FALSE,FALSE,FALSE,FALSE,NA
"14632",FALSE,FALSE,FALSE,FALSE,NA
"14633",FALSE,FALSE,FALSE,FALSE,NA
"14634",FALSE,FALSE,FALSE,FALSE,NA
"14635",FALSE,FALSE,FALSE,FALSE,NA
"14636",FALSE,FALSE,FALSE,FALSE,NA
"14637",FALSE,FALSE,FALSE,FALSE,NA
"14638",FALSE,FALSE,FALSE,FALSE,NA
"14639",FALSE,FALSE,FALSE,FALSE,NA
"14640",FALSE,FALSE,FALSE,FALSE,NA
"14641",FALSE,FALSE,FALSE,FALSE,NA
"14642",FALSE,FALSE,FALSE,FALSE,NA
"14643",FALSE,FALSE,FALSE,FALSE,NA
"14644",FALSE,FALSE,FALSE,FALSE,NA
"14645",FALSE,FALSE,FALSE,FALSE,NA
"14646",FALSE,FALSE,FALSE,FALSE,NA
"14647",FALSE,FALSE,FALSE,FALSE,NA
"14648",FALSE,FALSE,FALSE,FALSE,NA
"14649",FALSE,FALSE,FALSE,FALSE,NA
"14650",FALSE,FALSE,FALSE,FALSE,NA
"14651",FALSE,FALSE,FALSE,FALSE,NA
"14652",FALSE,FALSE,FALSE,FALSE,NA
"14653",FALSE,FALSE,FALSE,FALSE,NA
"14654",FALSE,FALSE,FALSE,FALSE,NA
"14655",FALSE,FALSE,FALSE,FALSE,NA
"14656",FALSE,FALSE,FALSE,FALSE,NA
"14657",FALSE,FALSE,FALSE,FALSE,NA
"14658",FALSE,FALSE,FALSE,FALSE,NA
"14659",FALSE,FALSE,FALSE,FALSE,NA
"14660",FALSE,FALSE,FALSE,FALSE,NA
"14661",FALSE,FALSE,FALSE,FALSE,NA
"14662",FALSE,FALSE,FALSE,FALSE,NA
"14663",FALSE,FALSE,FALSE,FALSE,NA
"14664",FALSE,FALSE,FALSE,FALSE,NA
"14665",FALSE,FALSE,FALSE,FALSE,NA
"14666",FALSE,FALSE,FALSE,FALSE,NA
"14667",FALSE,FALSE,FALSE,FALSE,NA
"14668",FALSE,FALSE,FALSE,FALSE,NA
"14669",FALSE,FALSE,FALSE,FALSE,NA
"14670",FALSE,FALSE,FALSE,FALSE,NA
"14671",FALSE,FALSE,FALSE,FALSE,NA
"14672",FALSE,FALSE,FALSE,FALSE,NA
"14673",FALSE,TRUE,FALSE,FALSE,"Airways"
"14674",FALSE,TRUE,FALSE,FALSE,"Airways"
"14675",FALSE,TRUE,FALSE,FALSE,"Airways"
"14676",FALSE,FALSE,FALSE,FALSE,NA
"14677",FALSE,FALSE,FALSE,FALSE,NA
"14678",FALSE,FALSE,FALSE,FALSE,NA
"14679",FALSE,FALSE,FALSE,FALSE,NA
"14680",FALSE,FALSE,FALSE,FALSE,NA
"14681",FALSE,FALSE,FALSE,FALSE,NA
"14682",FALSE,FALSE,FALSE,FALSE,NA
"14683",FALSE,FALSE,FALSE,FALSE,NA
"14684",FALSE,FALSE,FALSE,FALSE,NA
"14685",FALSE,FALSE,FALSE,FALSE,NA
"14686",FALSE,FALSE,FALSE,FALSE,NA
"14687",FALSE,FALSE,FALSE,FALSE,NA
"14688",FALSE,FALSE,FALSE,FALSE,NA
"14689",FALSE,FALSE,FALSE,FALSE,NA
"14690",FALSE,FALSE,FALSE,FALSE,NA
"14691",FALSE,FALSE,FALSE,FALSE,NA
"14692",FALSE,FALSE,FALSE,FALSE,NA
"14693",FALSE,FALSE,FALSE,FALSE,NA
"14694",FALSE,FALSE,FALSE,FALSE,NA
"14695",FALSE,FALSE,FALSE,FALSE,NA
"14696",FALSE,FALSE,FALSE,FALSE,NA
"14697",FALSE,FALSE,FALSE,FALSE,NA
"14698",FALSE,FALSE,FALSE,FALSE,NA
"14699",FALSE,FALSE,FALSE,FALSE,NA
"14700",FALSE,FALSE,FALSE,FALSE,NA
"14701",FALSE,FALSE,FALSE,FALSE,NA
"14702",FALSE,FALSE,FALSE,FALSE,NA
"14703",FALSE,FALSE,FALSE,FALSE,NA
"14704",FALSE,FALSE,FALSE,FALSE,NA
"14705",FALSE,FALSE,FALSE,FALSE,NA
"14706",FALSE,FALSE,FALSE,FALSE,NA
"14707",FALSE,FALSE,FALSE,FALSE,NA
"14708",FALSE,FALSE,FALSE,FALSE,NA
"14709",FALSE,FALSE,FALSE,FALSE,NA
"14710",FALSE,FALSE,FALSE,FALSE,NA
"14711",FALSE,FALSE,FALSE,FALSE,NA
"14712",FALSE,FALSE,FALSE,FALSE,NA
"14713",FALSE,FALSE,FALSE,FALSE,NA
"14714",FALSE,FALSE,FALSE,FALSE,NA
"14715",FALSE,FALSE,FALSE,FALSE,NA
"14716",FALSE,FALSE,FALSE,FALSE,NA
"14717",FALSE,FALSE,FALSE,FALSE,NA
"14718",FALSE,FALSE,FALSE,FALSE,NA
"14719",FALSE,FALSE,FALSE,FALSE,NA
"14720",FALSE,FALSE,FALSE,FALSE,NA
"14721",FALSE,FALSE,FALSE,FALSE,NA
"14722",FALSE,FALSE,FALSE,FALSE,NA
"14723",FALSE,FALSE,FALSE,FALSE,NA
"14724",FALSE,FALSE,FALSE,FALSE,NA
"14725",FALSE,FALSE,FALSE,FALSE,NA
"14726",FALSE,FALSE,FALSE,FALSE,NA
"14727",FALSE,FALSE,FALSE,FALSE,NA
"14728",FALSE,FALSE,FALSE,FALSE,NA
"14729",FALSE,FALSE,FALSE,FALSE,NA
"14730",FALSE,FALSE,FALSE,FALSE,NA
"14731",FALSE,FALSE,FALSE,FALSE,NA
"14732",FALSE,FALSE,FALSE,FALSE,NA
"14733",FALSE,FALSE,FALSE,FALSE,NA
"14734",FALSE,FALSE,FALSE,FALSE,NA
"14735",FALSE,FALSE,FALSE,FALSE,NA
"14736",FALSE,FALSE,FALSE,FALSE,NA
"14737",FALSE,FALSE,FALSE,FALSE,NA
"14738",FALSE,FALSE,FALSE,FALSE,NA
"14739",FALSE,FALSE,FALSE,FALSE,NA
"14740",FALSE,FALSE,FALSE,FALSE,NA
"14741",FALSE,FALSE,FALSE,FALSE,NA
"14742",FALSE,FALSE,FALSE,FALSE,NA
"14743",FALSE,FALSE,FALSE,FALSE,NA
"14744",FALSE,FALSE,FALSE,FALSE,NA
"14745",FALSE,FALSE,FALSE,FALSE,NA
"14746",FALSE,FALSE,FALSE,FALSE,NA
"14747",FALSE,FALSE,FALSE,FALSE,NA
"14748",FALSE,FALSE,FALSE,FALSE,NA
"14749",FALSE,FALSE,FALSE,FALSE,NA
"14750",FALSE,FALSE,FALSE,FALSE,NA
"14751",FALSE,FALSE,FALSE,FALSE,NA
"14752",FALSE,FALSE,FALSE,FALSE,NA
"14753",FALSE,FALSE,FALSE,FALSE,NA
"14754",FALSE,FALSE,FALSE,FALSE,NA
"14755",FALSE,FALSE,FALSE,FALSE,NA
"14756",FALSE,FALSE,FALSE,FALSE,NA
"14757",FALSE,FALSE,FALSE,FALSE,NA
"14758",FALSE,FALSE,FALSE,FALSE,NA
"14759",FALSE,FALSE,FALSE,FALSE,NA
"14760",FALSE,FALSE,FALSE,FALSE,NA
"14761",FALSE,FALSE,FALSE,FALSE,NA
"14762",FALSE,FALSE,FALSE,FALSE,NA
"14763",FALSE,FALSE,FALSE,FALSE,NA
"14764",FALSE,FALSE,FALSE,FALSE,NA
"14765",FALSE,FALSE,FALSE,FALSE,NA
"14766",FALSE,FALSE,FALSE,FALSE,NA
"14767",FALSE,FALSE,FALSE,FALSE,NA
"14768",FALSE,FALSE,FALSE,FALSE,NA
