"","tissue_pixels"
"15442",TRUE
"15443",TRUE
"15444",TRUE
"15445",TRUE
"15446",TRUE
"15447",TRUE
"15448",TRUE
"15449",TRUE
"15450",TRUE
"15451",TRUE
"15452",TRUE
"15453",TRUE
"15454",TRUE
"15455",TRUE
"15456",TRUE
"15457",TRUE
"15458",TRUE
"15459",TRUE
"15460",TRUE
"15461",TRUE
"15462",TRUE
"15463",TRUE
"15464",TRUE
"15465",TRUE
"15466",TRUE
"15467",TRUE
"15468",TRUE
"15469",TRUE
"15470",TRUE
"15471",TRUE
"15472",TRUE
"15473",TRUE
"15474",TRUE
"15475",TRUE
"15476",TRUE
"15477",TRUE
"15478",TRUE
"15479",TRUE
"15480",TRUE
"15481",TRUE
"15482",TRUE
"15483",TRUE
"15484",TRUE
"15485",TRUE
"15486",TRUE
"15487",TRUE
"15488",TRUE
"15489",TRUE
"15490",TRUE
"15491",TRUE
"15492",TRUE
"15493",TRUE
"15494",TRUE
"15495",TRUE
"15496",TRUE
"15497",TRUE
"15498",TRUE
"15499",TRUE
"15500",TRUE
"15501",TRUE
"15502",TRUE
"15503",TRUE
"15504",TRUE
"15505",TRUE
"15506",TRUE
"15507",TRUE
"15508",TRUE
"15509",TRUE
"15510",TRUE
"15511",TRUE
"15512",TRUE
"15513",TRUE
"15514",TRUE
"15515",TRUE
"15516",TRUE
"15517",TRUE
"15518",TRUE
"15519",TRUE
"15520",TRUE
"15521",TRUE
"15522",TRUE
"15523",TRUE
"15524",TRUE
"15525",TRUE
"15526",TRUE
"15527",TRUE
"15528",TRUE
"15529",TRUE
"15530",TRUE
"15531",TRUE
"15532",TRUE
"15533",TRUE
"15534",TRUE
"15535",TRUE
"15536",TRUE
"15537",TRUE
"15538",TRUE
"15539",TRUE
"15540",TRUE
"15541",TRUE
"15542",TRUE
"15543",TRUE
"15544",TRUE
"15545",TRUE
"15546",TRUE
"15547",TRUE
"15548",TRUE
"15549",TRUE
"15550",TRUE
"15551",TRUE
"15552",TRUE
"15553",TRUE
"15554",TRUE
"15555",TRUE
"15556",TRUE
"15557",TRUE
"15558",TRUE
"15559",TRUE
"15560",TRUE
"15561",TRUE
"15562",TRUE
"15563",TRUE
"15564",TRUE
"15565",TRUE
"15566",TRUE
"15567",TRUE
"15568",TRUE
"15569",TRUE
"15570",TRUE
"15571",TRUE
"15572",TRUE
"15573",TRUE
"15574",TRUE
"15575",TRUE
"15576",TRUE
"15577",TRUE
"15578",TRUE
"15579",TRUE
"15580",TRUE
"15581",TRUE
"15582",TRUE
"15583",TRUE
"15584",TRUE
"15585",TRUE
"15586",FALSE
"15587",FALSE
"15588",FALSE
"15589",FALSE
"15590",FALSE
"15591",FALSE
"15592",FALSE
"15593",FALSE
"15594",FALSE
"15595",FALSE
"15596",FALSE
"15597",FALSE
"15598",FALSE
"15599",FALSE
"15600",FALSE
"15601",FALSE
"15602",FALSE
"15603",FALSE
"15604",FALSE
"15605",FALSE
"15606",FALSE
"15607",FALSE
"15608",FALSE
"15609",FALSE
"15610",FALSE
"15611",FALSE
"15612",FALSE
"15613",FALSE
"15614",FALSE
"15615",FALSE
"15616",TRUE
"15617",TRUE
"15618",TRUE
"15619",TRUE
"15620",TRUE
"15621",TRUE
"15622",TRUE
"15623",TRUE
"15624",TRUE
"15625",TRUE
"15626",TRUE
"15627",TRUE
"15628",TRUE
"15629",TRUE
"15630",TRUE
"15631",TRUE
"15632",TRUE
"15633",TRUE
"15634",TRUE
"15635",TRUE
"15636",TRUE
"15637",TRUE
"15638",TRUE
"15639",TRUE
"15640",TRUE
"15641",TRUE
"15642",TRUE
"15643",TRUE
"15644",TRUE
"15645",TRUE
"15646",TRUE
"15647",TRUE
"15648",TRUE
"15649",TRUE
"15650",TRUE
"15651",TRUE
"15652",TRUE
"15653",TRUE
"15654",TRUE
"15655",TRUE
"15656",TRUE
"15657",TRUE
"15658",TRUE
"15659",TRUE
"15660",TRUE
"15661",TRUE
"15662",TRUE
"15663",TRUE
"15664",TRUE
"15665",TRUE
"15666",TRUE
"15667",TRUE
"15668",TRUE
"15669",TRUE
"15670",TRUE
"15671",TRUE
"15672",TRUE
"15673",TRUE
"15674",TRUE
"15675",TRUE
"15676",TRUE
"15677",TRUE
"15678",TRUE
"15679",TRUE
"15680",TRUE
"15681",TRUE
"15682",TRUE
"15683",TRUE
"15684",TRUE
"15685",TRUE
"15686",TRUE
"15687",TRUE
"15688",TRUE
"15689",TRUE
"15690",TRUE
"15691",TRUE
"15692",TRUE
"15693",TRUE
"15694",TRUE
"15695",TRUE
"15696",TRUE
"15697",TRUE
"15698",TRUE
"15699",TRUE
"15700",TRUE
"15701",TRUE
"15702",TRUE
"15703",TRUE
"15704",TRUE
"15705",TRUE
"15706",TRUE
"15707",TRUE
"15708",TRUE
"15709",TRUE
"15710",TRUE
"15711",TRUE
"15712",TRUE
"15713",TRUE
"15714",TRUE
"15715",TRUE
"15716",TRUE
"15717",TRUE
"15718",TRUE
"15719",TRUE
"15720",TRUE
"15721",TRUE
"15722",TRUE
"15723",TRUE
"15724",TRUE
"15725",TRUE
"15726",TRUE
"15727",TRUE
"15728",TRUE
"15729",TRUE
"15730",TRUE
"15731",TRUE
"15732",TRUE
"15733",TRUE
"15734",TRUE
"15735",TRUE
"15736",TRUE
"15737",TRUE
"15738",TRUE
"15739",TRUE
"15740",TRUE
"15741",TRUE
"15742",TRUE
"15743",TRUE
"15744",TRUE
"15745",TRUE
"15746",TRUE
"15747",TRUE
"15748",TRUE
"15749",TRUE
"15750",TRUE
"15751",TRUE
"15752",TRUE
"15753",TRUE
"15754",TRUE
"15755",TRUE
"15756",TRUE
"15757",TRUE
"15758",TRUE
"15759",TRUE
"15760",TRUE
"15761",TRUE
"15762",TRUE
"15763",TRUE
"15764",TRUE
"15765",TRUE
"15766",TRUE
"15767",TRUE
"15768",TRUE
"15769",TRUE
"15770",TRUE
"15771",TRUE
"15772",TRUE
"15773",TRUE
"15774",TRUE
"15775",TRUE
"15776",TRUE
"15777",TRUE
"15778",TRUE
"15779",TRUE
"15780",TRUE
"15781",TRUE
"15782",TRUE
"15783",TRUE
"15784",TRUE
"15785",TRUE
"15786",FALSE
"15787",FALSE
"15788",FALSE
"15789",FALSE
"15790",FALSE
"15791",FALSE
"15792",FALSE
"15793",FALSE
"15794",FALSE
"15795",FALSE
"15796",FALSE
"15797",FALSE
"15798",FALSE
"15799",FALSE
"15800",FALSE
"15801",FALSE
"15802",FALSE
"15803",FALSE
"15804",FALSE
"15805",FALSE
"15806",FALSE
"15807",FALSE
"15808",FALSE
"15809",FALSE
"15810",FALSE
"15811",FALSE
"15812",FALSE
"15813",FALSE
"15814",FALSE
"15815",FALSE
"15816",FALSE
"15817",FALSE
"15818",FALSE
"15819",FALSE
"15820",FALSE
"15821",FALSE
"15822",FALSE
"15823",FALSE
"15824",FALSE
"15825",FALSE
"15826",FALSE
"15827",FALSE
"15828",FALSE
"15829",FALSE
"15830",FALSE
"15831",FALSE
"15832",FALSE
"15833",FALSE
"15834",FALSE
"15835",FALSE
"15836",FALSE
"15837",FALSE
"15838",FALSE
"15839",TRUE
"15840",TRUE
"15841",TRUE
"15842",TRUE
"15843",TRUE
"15844",TRUE
"15845",TRUE
"15846",TRUE
"15847",TRUE
"15848",TRUE
"15849",TRUE
"15850",TRUE
"15851",TRUE
"15852",TRUE
"15853",TRUE
"15854",TRUE
"15855",TRUE
"15856",TRUE
"15857",TRUE
"15858",TRUE
"15859",TRUE
"15860",TRUE
"15861",TRUE
"15862",TRUE
"15863",TRUE
"15864",TRUE
"15865",TRUE
"15866",TRUE
"15867",TRUE
"15868",TRUE
"15869",TRUE
"15870",TRUE
"15871",TRUE
"15872",TRUE
"15873",TRUE
"15874",TRUE
"15875",TRUE
"15876",TRUE
"15877",TRUE
"15878",TRUE
"15879",TRUE
"15880",TRUE
"15881",TRUE
"15882",TRUE
"15883",TRUE
"15884",TRUE
"15885",TRUE
"15886",TRUE
"15887",TRUE
"15888",TRUE
"15889",TRUE
"15890",TRUE
"15891",TRUE
"15892",TRUE
"15893",TRUE
"15894",TRUE
"15895",TRUE
"15896",TRUE
"15897",TRUE
"15898",TRUE
"15899",TRUE
"15900",TRUE
"15901",TRUE
"15902",TRUE
"15903",TRUE
"15904",TRUE
"15905",TRUE
"15906",TRUE
"15907",TRUE
"15908",TRUE
"15909",TRUE
"15910",TRUE
"15911",TRUE
"15912",TRUE
"15913",TRUE
"15914",TRUE
"15915",TRUE
"15916",TRUE
"15917",TRUE
"15918",TRUE
"15919",TRUE
"15920",TRUE
"15921",TRUE
"15922",TRUE
"15923",TRUE
"15924",TRUE
"15925",TRUE
"15926",TRUE
"15927",TRUE
"15928",TRUE
"15929",TRUE
"15930",TRUE
"15931",TRUE
"15932",TRUE
"15933",TRUE
"15934",TRUE
"15935",TRUE
"15936",TRUE
"15937",TRUE
"15938",TRUE
"15939",TRUE
"15940",TRUE
"15941",TRUE
"15942",TRUE
"15943",TRUE
"15944",TRUE
"15945",TRUE
"15946",TRUE
"15947",TRUE
"15948",TRUE
"15949",TRUE
"15950",TRUE
"15951",TRUE
"15952",TRUE
"15953",TRUE
"15954",TRUE
"15955",TRUE
"15956",TRUE
"15957",TRUE
"15958",TRUE
"15959",TRUE
"15960",TRUE
"15961",TRUE
"15962",TRUE
"15963",TRUE
"15964",TRUE
"15965",TRUE
"15966",TRUE
"15967",TRUE
"15968",TRUE
"15969",TRUE
"15970",TRUE
"15971",TRUE
"15972",TRUE
"15973",TRUE
"15974",TRUE
"15975",TRUE
"15976",TRUE
"15977",TRUE
"15978",TRUE
"15979",TRUE
"15980",TRUE
"15981",TRUE
"15982",TRUE
"15983",TRUE
"15984",TRUE
"15985",TRUE
"15986",TRUE
"15987",TRUE
"15988",TRUE
"15989",TRUE
"15990",TRUE
"15991",TRUE
"15992",TRUE
"15993",TRUE
"15994",TRUE
"15995",TRUE
"15996",TRUE
"15997",TRUE
"15998",TRUE
"15999",TRUE
"16000",TRUE
"16001",TRUE
"16002",TRUE
"16003",TRUE
"16004",TRUE
"16005",TRUE
"16006",TRUE
"16007",TRUE
"16008",TRUE
"16009",TRUE
"16010",FALSE
"16011",FALSE
"16012",FALSE
"16013",FALSE
"16014",FALSE
"16015",FALSE
"16016",FALSE
"16017",FALSE
"16018",FALSE
"16019",FALSE
"16020",FALSE
"16021",FALSE
"16022",FALSE
"16023",FALSE
"16024",FALSE
"16025",FALSE
"16026",FALSE
"16027",FALSE
"16028",FALSE
"16029",FALSE
"16030",FALSE
"16031",FALSE
"16032",FALSE
"16033",FALSE
"16034",FALSE
"16035",FALSE
"16036",FALSE
"16037",FALSE
"16038",FALSE
"16039",FALSE
"16040",FALSE
"16041",FALSE
"16042",FALSE
"16043",FALSE
"16044",FALSE
"16045",FALSE
"16046",FALSE
"16047",FALSE
"16048",FALSE
"16049",TRUE
"16050",TRUE
"16051",TRUE
"16052",TRUE
"16053",TRUE
"16054",TRUE
"16055",TRUE
"16056",TRUE
"16057",TRUE
"16058",TRUE
"16059",TRUE
"16060",TRUE
"16061",TRUE
"16062",TRUE
"16063",TRUE
"16064",TRUE
"16065",TRUE
"16066",TRUE
"16067",TRUE
"16068",TRUE
"16069",TRUE
"16070",TRUE
"16071",TRUE
"16072",TRUE
"16073",TRUE
"16074",TRUE
"16075",TRUE
"16076",TRUE
"16077",TRUE
"16078",TRUE
"16079",TRUE
"16080",TRUE
"16081",TRUE
"16082",TRUE
"16083",TRUE
"16084",TRUE
"16085",TRUE
"16086",TRUE
"16087",TRUE
"16088",TRUE
"16089",TRUE
"16090",TRUE
"16091",TRUE
"16092",TRUE
"16093",TRUE
"16094",TRUE
"16095",TRUE
"16096",TRUE
"16097",TRUE
"16098",TRUE
"16099",TRUE
"16100",TRUE
"16101",TRUE
"16102",TRUE
"16103",TRUE
"16104",TRUE
"16105",TRUE
"16106",TRUE
"16107",TRUE
"16108",TRUE
"16109",TRUE
"16110",TRUE
"16111",TRUE
"16112",TRUE
"16113",TRUE
"16114",TRUE
"16115",TRUE
"16116",TRUE
"16117",TRUE
"16118",TRUE
"16119",TRUE
"16120",TRUE
"16121",TRUE
"16122",TRUE
"16123",TRUE
"16124",TRUE
"16125",TRUE
"16126",TRUE
"16127",TRUE
"16128",TRUE
"16129",TRUE
"16130",TRUE
"16131",TRUE
"16132",TRUE
"16133",TRUE
"16134",TRUE
"16135",TRUE
"16136",TRUE
"16137",TRUE
"16138",TRUE
"16139",TRUE
"16140",TRUE
"16141",TRUE
"16142",TRUE
"16143",TRUE
"16144",TRUE
"16145",TRUE
"16146",TRUE
"16147",TRUE
"16148",TRUE
"16149",TRUE
"16150",TRUE
"16151",TRUE
"16152",TRUE
"16153",TRUE
"16154",TRUE
"16155",TRUE
"16156",TRUE
"16157",TRUE
"16158",TRUE
"16159",TRUE
"16160",TRUE
"16161",TRUE
"16162",TRUE
"16163",TRUE
"16164",TRUE
"16165",TRUE
"16166",TRUE
"16167",TRUE
"16168",TRUE
"16169",TRUE
"16170",TRUE
"16171",TRUE
"16172",TRUE
"16173",TRUE
"16174",TRUE
"16175",TRUE
"16176",TRUE
"16177",TRUE
"16178",TRUE
"16179",TRUE
"16180",TRUE
"16181",TRUE
"16182",TRUE
"16183",TRUE
"16184",TRUE
"16185",TRUE
"16186",TRUE
"16187",TRUE
"16188",TRUE
"16189",TRUE
"16190",TRUE
"16191",TRUE
"16192",TRUE
"16193",TRUE
"16194",TRUE
"16195",TRUE
"16196",TRUE
"16197",TRUE
"16198",TRUE
"16199",TRUE
"16200",TRUE
"16201",TRUE
"16202",TRUE
"16203",TRUE
"16204",TRUE
"16205",TRUE
"16206",TRUE
"16207",TRUE
"16208",TRUE
"16209",TRUE
"16210",TRUE
"16211",TRUE
"16212",TRUE
"16213",TRUE
"16214",TRUE
"16215",TRUE
"16216",TRUE
"16217",TRUE
"16218",TRUE
"16219",TRUE
"16220",TRUE
"16221",FALSE
"16222",FALSE
"16223",FALSE
"16224",FALSE
"16225",FALSE
"16226",FALSE
"16227",FALSE
"16228",FALSE
"16229",FALSE
"16230",FALSE
"16231",FALSE
"16232",FALSE
"16233",FALSE
"16234",FALSE
"16235",FALSE
"16236",FALSE
"16237",FALSE
"16238",FALSE
"16239",FALSE
"16240",FALSE
"16241",FALSE
"16242",FALSE
"16243",FALSE
"16244",FALSE
"16245",FALSE
"16246",FALSE
"16247",FALSE
"16248",FALSE
"16249",FALSE
"16250",FALSE
"16251",FALSE
"16252",FALSE
"16253",FALSE
"16254",FALSE
"16255",FALSE
"16256",FALSE
"16257",FALSE
"16258",FALSE
"16259",FALSE
"16260",FALSE
"16261",FALSE
"16262",TRUE
"16263",TRUE
"16264",TRUE
"16265",TRUE
"16266",TRUE
"16267",TRUE
"16268",TRUE
"16269",TRUE
"16270",TRUE
"16271",TRUE
"16272",TRUE
"16273",TRUE
"16274",TRUE
"16275",TRUE
"16276",TRUE
"16277",TRUE
"16278",TRUE
"16279",TRUE
"16280",TRUE
"16281",TRUE
"16282",TRUE
"16283",TRUE
"16284",TRUE
"16285",TRUE
"16286",TRUE
"16287",TRUE
"16288",TRUE
"16289",TRUE
"16290",TRUE
"16291",TRUE
"16292",TRUE
"16293",TRUE
"16294",TRUE
"16295",TRUE
"16296",TRUE
"16297",TRUE
"16298",TRUE
"16299",TRUE
"16300",TRUE
"16301",TRUE
"16302",TRUE
"16303",TRUE
"16304",TRUE
"16305",TRUE
"16306",TRUE
"16307",TRUE
"16308",TRUE
"16309",TRUE
"16310",TRUE
"16311",TRUE
"16312",TRUE
"16313",TRUE
"16314",TRUE
"16315",TRUE
"16316",TRUE
"16317",TRUE
"16318",TRUE
"16319",TRUE
"16320",TRUE
"16321",TRUE
"16322",TRUE
"16323",TRUE
"16324",TRUE
"16325",TRUE
"16326",TRUE
"16327",TRUE
"16328",TRUE
"16329",TRUE
"16330",TRUE
"16331",TRUE
"16332",TRUE
"16333",TRUE
"16334",TRUE
"16335",TRUE
"16336",TRUE
"16337",TRUE
"16338",TRUE
"16339",TRUE
"16340",TRUE
"16341",TRUE
"16342",TRUE
"16343",TRUE
"16344",TRUE
"16345",TRUE
"16346",TRUE
"16347",TRUE
"16348",TRUE
"16349",TRUE
"16350",TRUE
"16351",TRUE
"16352",TRUE
"16353",TRUE
"16354",TRUE
"16355",TRUE
"16356",TRUE
"16357",TRUE
"16358",TRUE
"16359",TRUE
"16360",TRUE
"16361",TRUE
"16362",TRUE
"16363",TRUE
"16364",TRUE
"16365",TRUE
"16366",TRUE
"16367",TRUE
"16368",TRUE
"16369",TRUE
"16370",TRUE
"16371",TRUE
"16372",TRUE
"16373",TRUE
"16374",TRUE
"16375",TRUE
"16376",TRUE
"16377",TRUE
"16378",TRUE
"16379",TRUE
"16380",TRUE
"16381",TRUE
"16382",TRUE
"16383",TRUE
"16384",TRUE
"16385",TRUE
"16386",TRUE
"16387",TRUE
"16388",TRUE
"16389",TRUE
"16390",TRUE
"16391",TRUE
"16392",TRUE
"16393",TRUE
"16394",TRUE
"16395",TRUE
"16396",TRUE
"16397",TRUE
"16398",TRUE
"16399",TRUE
"16400",TRUE
"16401",TRUE
"16402",TRUE
"16403",TRUE
"16404",TRUE
"16405",TRUE
"16406",TRUE
"16407",TRUE
"16408",TRUE
"16409",TRUE
"16410",TRUE
"16411",TRUE
"16412",TRUE
"16413",TRUE
"16414",TRUE
"16415",TRUE
"16416",TRUE
"16417",TRUE
"16418",TRUE
"16419",TRUE
"16420",TRUE
"16421",TRUE
"16422",TRUE
"16423",TRUE
"16424",TRUE
"16425",TRUE
"16426",TRUE
"16427",TRUE
"16428",TRUE
"16429",TRUE
"16430",TRUE
"16431",TRUE
"16432",TRUE
"16433",TRUE
"16434",TRUE
"16435",FALSE
"16436",FALSE
"16437",FALSE
"16438",FALSE
"16439",FALSE
"16440",FALSE
"16441",FALSE
"16442",FALSE
"16443",FALSE
"16444",FALSE
"16445",FALSE
"16446",FALSE
"16447",FALSE
"16448",FALSE
"16449",FALSE
"16450",FALSE
"16451",FALSE
"16452",FALSE
"16453",FALSE
"16454",FALSE
"16455",FALSE
"16456",FALSE
"16457",FALSE
"16458",FALSE
"16459",FALSE
"16460",FALSE
"16461",FALSE
"16462",FALSE
"16463",FALSE
"16464",FALSE
"16465",FALSE
"16466",FALSE
"16467",FALSE
"16468",FALSE
"16469",FALSE
"16470",FALSE
"16471",FALSE
"16472",FALSE
"16473",FALSE
"16474",FALSE
"16475",FALSE
"16476",FALSE
"16477",FALSE
"16478",FALSE
"16479",FALSE
"16480",FALSE
"16481",FALSE
"16482",FALSE
"16483",FALSE
"16484",FALSE
"16485",TRUE
"16486",TRUE
"16487",TRUE
"16488",TRUE
"16489",TRUE
"16490",TRUE
"16491",TRUE
"16492",TRUE
"16493",TRUE
"16494",TRUE
"16495",TRUE
"16496",TRUE
"16497",TRUE
"16498",TRUE
"16499",TRUE
"16500",TRUE
"16501",TRUE
"16502",TRUE
"16503",TRUE
"16504",TRUE
"16505",TRUE
"16506",TRUE
"16507",TRUE
"16508",TRUE
"16509",TRUE
"16510",TRUE
"16511",TRUE
"16512",TRUE
"16513",TRUE
"16514",TRUE
"16515",TRUE
"16516",TRUE
"16517",TRUE
"16518",TRUE
"16519",TRUE
"16520",TRUE
"16521",TRUE
"16522",TRUE
"16523",TRUE
"16524",TRUE
"16525",TRUE
"16526",TRUE
"16527",TRUE
"16528",TRUE
"16529",TRUE
"16530",TRUE
"16531",TRUE
"16532",TRUE
"16533",TRUE
"16534",TRUE
"16535",TRUE
"16536",TRUE
"16537",TRUE
"16538",TRUE
"16539",TRUE
"16540",TRUE
"16541",TRUE
"16542",TRUE
"16543",TRUE
"16544",TRUE
"16545",TRUE
"16546",TRUE
"16547",TRUE
"16548",TRUE
"16549",TRUE
"16550",TRUE
"16551",TRUE
"16552",TRUE
"16553",TRUE
"16554",TRUE
"16555",TRUE
"16556",TRUE
"16557",TRUE
"16558",TRUE
"16559",TRUE
"16560",TRUE
"16561",TRUE
"16562",TRUE
"16563",TRUE
"16564",TRUE
"16565",TRUE
"16566",TRUE
"16567",TRUE
"16568",TRUE
"16569",TRUE
"16570",TRUE
"16571",TRUE
"16572",TRUE
"16573",TRUE
"16574",TRUE
"16575",TRUE
"16576",TRUE
"16577",TRUE
"16578",TRUE
"16579",TRUE
"16580",TRUE
"16581",TRUE
"16582",TRUE
"16583",TRUE
"16584",TRUE
"16585",TRUE
"16586",TRUE
"16587",TRUE
"16588",TRUE
"16589",TRUE
"16590",TRUE
"16591",TRUE
"16592",TRUE
"16593",TRUE
"16594",TRUE
"16595",TRUE
"16596",TRUE
"16597",TRUE
"16598",TRUE
"16599",TRUE
"16600",TRUE
"16601",TRUE
"16602",TRUE
"16603",TRUE
"16604",TRUE
"16605",TRUE
"16606",TRUE
"16607",TRUE
"16608",TRUE
"16609",TRUE
"16610",TRUE
"16611",TRUE
"16612",TRUE
"16613",TRUE
"16614",TRUE
"16615",TRUE
"16616",TRUE
"16617",TRUE
"16618",TRUE
"16619",TRUE
"16620",TRUE
"16621",TRUE
"16622",TRUE
"16623",TRUE
"16624",TRUE
"16625",TRUE
"16626",TRUE
"16627",TRUE
"16628",TRUE
"16629",TRUE
"16630",TRUE
"16631",TRUE
"16632",TRUE
"16633",TRUE
"16634",TRUE
"16635",TRUE
"16636",TRUE
"16637",TRUE
"16638",TRUE
"16639",TRUE
"16640",TRUE
"16641",TRUE
"16642",TRUE
"16643",TRUE
"16644",TRUE
"16645",TRUE
"16646",TRUE
"16647",TRUE
"16648",TRUE
"16649",TRUE
"16650",TRUE
"16651",TRUE
"16652",TRUE
"16653",TRUE
"16654",TRUE
"16655",TRUE
"16656",TRUE
"16657",TRUE
"16658",FALSE
"16659",FALSE
"16660",FALSE
"16661",FALSE
"16662",FALSE
"16663",FALSE
"16664",FALSE
"16665",FALSE
"16666",FALSE
"16667",FALSE
"16668",FALSE
"16669",FALSE
"16670",FALSE
"16671",FALSE
"16672",FALSE
"16673",FALSE
"16674",FALSE
"16675",FALSE
"16676",FALSE
"16677",FALSE
"16678",FALSE
"16679",FALSE
"16680",FALSE
"16681",FALSE
"16682",FALSE
"16683",FALSE
"16684",FALSE
"16685",FALSE
"16686",FALSE
"16687",TRUE
"16688",TRUE
"16689",TRUE
"16690",TRUE
"16691",TRUE
"16692",TRUE
"16693",TRUE
"16694",TRUE
"16695",TRUE
"16696",TRUE
"16697",TRUE
"16698",TRUE
"16699",TRUE
"16700",TRUE
"16701",TRUE
"16702",TRUE
"16703",TRUE
"16704",TRUE
"16705",TRUE
"16706",TRUE
"16707",TRUE
"16708",TRUE
"16709",TRUE
"16710",TRUE
"16711",TRUE
"16712",TRUE
"16713",TRUE
"16714",TRUE
"16715",TRUE
"16716",TRUE
"16717",TRUE
"16718",TRUE
"16719",TRUE
"16720",TRUE
"16721",TRUE
"16722",TRUE
"16723",TRUE
"16724",TRUE
"16725",TRUE
"16726",TRUE
"16727",TRUE
"16728",TRUE
"16729",TRUE
"16730",TRUE
"16731",TRUE
"16732",TRUE
"16733",TRUE
"16734",TRUE
"16735",TRUE
"16736",TRUE
"16737",TRUE
"16738",TRUE
"16739",TRUE
"16740",TRUE
"16741",TRUE
"16742",TRUE
"16743",TRUE
"16744",TRUE
"16745",TRUE
"16746",TRUE
"16747",TRUE
"16748",TRUE
"16749",TRUE
"16750",TRUE
"16751",TRUE
"16752",TRUE
"16753",TRUE
"16754",TRUE
"16755",TRUE
"16756",TRUE
"16757",TRUE
"16758",TRUE
"16759",TRUE
"16760",TRUE
"16761",TRUE
"16762",TRUE
"16763",TRUE
"16764",TRUE
"16765",TRUE
"16766",TRUE
"16767",TRUE
"16768",TRUE
"16769",TRUE
"16770",TRUE
"16771",TRUE
"16772",TRUE
"16773",TRUE
"16774",TRUE
"16775",TRUE
"16776",TRUE
"16777",TRUE
"16778",TRUE
"16779",TRUE
"16780",TRUE
"16781",TRUE
"16782",TRUE
"16783",TRUE
"16784",TRUE
"16785",TRUE
"16786",TRUE
"16787",TRUE
"16788",TRUE
"16789",TRUE
"16790",TRUE
"16791",TRUE
"16792",TRUE
"16793",TRUE
"16794",TRUE
"16795",TRUE
"16796",TRUE
"16797",TRUE
"16798",TRUE
"16799",TRUE
"16800",TRUE
"16801",TRUE
"16802",TRUE
"16803",TRUE
"16804",TRUE
"16805",TRUE
"16806",TRUE
"16807",TRUE
"16808",TRUE
"16809",TRUE
"16810",TRUE
"16811",TRUE
"16812",TRUE
"16813",TRUE
"16814",TRUE
"16815",TRUE
"16816",TRUE
"16817",TRUE
"16818",TRUE
"16819",TRUE
"16820",TRUE
"16821",TRUE
"16822",TRUE
"16823",TRUE
"16824",TRUE
"16825",TRUE
"16826",TRUE
"16827",TRUE
"16828",TRUE
"16829",TRUE
"16830",TRUE
"16831",TRUE
"16832",TRUE
"16833",TRUE
"16834",TRUE
"16835",TRUE
"16836",TRUE
"16837",TRUE
"16838",TRUE
"16839",TRUE
"16840",TRUE
"16841",TRUE
"16842",TRUE
"16843",TRUE
"16844",TRUE
"16845",TRUE
"16846",TRUE
"16847",TRUE
"16848",TRUE
"16849",TRUE
"16850",TRUE
"16851",TRUE
"16852",TRUE
"16853",TRUE
"16854",TRUE
"16855",TRUE
"16856",TRUE
"16857",TRUE
"16858",TRUE
"16859",TRUE
"16860",FALSE
"16861",FALSE
"16862",FALSE
"16863",FALSE
"16864",FALSE
"16865",FALSE
"16866",FALSE
"16867",FALSE
"16868",FALSE
"16869",FALSE
"16870",FALSE
"16871",FALSE
"16872",FALSE
"16873",FALSE
"16874",FALSE
"16875",FALSE
"16876",FALSE
"16877",FALSE
"16878",FALSE
"16879",FALSE
"16880",FALSE
"16881",FALSE
"16882",FALSE
"16883",FALSE
"16884",FALSE
"16885",FALSE
"16886",FALSE
"16887",FALSE
"16888",FALSE
"16889",FALSE
"16890",FALSE
"16891",FALSE
"16892",FALSE
"16893",FALSE
"16894",FALSE
"16895",FALSE
"16896",TRUE
"16897",TRUE
"16898",TRUE
"16899",TRUE
"16900",TRUE
"16901",TRUE
"16902",TRUE
"16903",TRUE
"16904",TRUE
"16905",TRUE
"16906",TRUE
"16907",TRUE
"16908",TRUE
"16909",TRUE
"16910",TRUE
"16911",TRUE
"16912",TRUE
"16913",TRUE
"16914",TRUE
"16915",TRUE
"16916",TRUE
"16917",TRUE
"16918",TRUE
"16919",TRUE
"16920",TRUE
"16921",TRUE
"16922",TRUE
"16923",TRUE
"16924",TRUE
"16925",TRUE
"16926",TRUE
"16927",TRUE
"16928",TRUE
"16929",TRUE
"16930",TRUE
"16931",TRUE
"16932",TRUE
"16933",TRUE
"16934",TRUE
"16935",TRUE
"16936",TRUE
"16937",TRUE
"16938",TRUE
"16939",TRUE
"16940",TRUE
"16941",TRUE
"16942",TRUE
"16943",TRUE
"16944",TRUE
"16945",TRUE
"16946",TRUE
"16947",TRUE
"16948",TRUE
"16949",TRUE
"16950",TRUE
"16951",TRUE
"16952",TRUE
"16953",TRUE
"16954",TRUE
"16955",TRUE
"16956",TRUE
"16957",TRUE
"16958",TRUE
"16959",TRUE
"16960",TRUE
"16961",TRUE
"16962",TRUE
"16963",TRUE
"16964",TRUE
"16965",TRUE
"16966",TRUE
"16967",TRUE
"16968",TRUE
"16969",TRUE
"16970",TRUE
"16971",TRUE
"16972",TRUE
"16973",TRUE
"16974",TRUE
"16975",TRUE
"16976",TRUE
"16977",TRUE
"16978",TRUE
"16979",TRUE
"16980",TRUE
"16981",TRUE
"16982",TRUE
"16983",TRUE
"16984",TRUE
"16985",TRUE
"16986",TRUE
"16987",TRUE
"16988",TRUE
"16989",TRUE
"16990",TRUE
"16991",TRUE
"16992",TRUE
"16993",TRUE
"16994",TRUE
"16995",TRUE
