"","tissue_pixels","noise_pixels"
"55026",FALSE,TRUE
"55027",FALSE,TRUE
"55028",FALSE,TRUE
"55029",FALSE,TRUE
"55030",FALSE,TRUE
"55031",FALSE,TRUE
"55032",FALSE,TRUE
"55033",FALSE,TRUE
"55034",FALSE,TRUE
"55035",FALSE,TRUE
"55036",FALSE,TRUE
"55037",FALSE,TRUE
"55038",FALSE,TRUE
"55039",FALSE,TRUE
"55040",FALSE,TRUE
"55041",FALSE,TRUE
"55042",FALSE,TRUE
"55043",FALSE,TRUE
"55044",FALSE,TRUE
"55045",FALSE,TRUE
"55046",FALSE,TRUE
"55047",FALSE,TRUE
"55048",FALSE,TRUE
"55049",FALSE,TRUE
"55050",FALSE,TRUE
"55051",FALSE,TRUE
"55052",FALSE,TRUE
"55053",FALSE,TRUE
"55054",FALSE,TRUE
"55055",FALSE,TRUE
"55056",FALSE,TRUE
"55057",FALSE,FALSE
"55058",FALSE,FALSE
"55059",FALSE,FALSE
"55060",FALSE,FALSE
"55061",FALSE,FALSE
"55062",FALSE,FALSE
"55063",FALSE,FALSE
"55064",FALSE,FALSE
"55065",FALSE,FALSE
"55066",FALSE,FALSE
"55067",FALSE,FALSE
"55068",FALSE,FALSE
"55069",FALSE,FALSE
"55070",FALSE,FALSE
"55071",FALSE,FALSE
"55072",FALSE,FALSE
"55073",FALSE,FALSE
"55074",FALSE,FALSE
"55075",FALSE,FALSE
"55076",FALSE,FALSE
"55077",FALSE,FALSE
"55078",FALSE,FALSE
"55079",FALSE,FALSE
"55080",FALSE,FALSE
"55081",FALSE,FALSE
"55082",FALSE,FALSE
"55083",FALSE,FALSE
"55084",FALSE,FALSE
"55085",FALSE,FALSE
"55086",FALSE,FALSE
"55087",FALSE,FALSE
"55088",FALSE,FALSE
"55089",FALSE,FALSE
"55090",FALSE,FALSE
"55091",FALSE,FALSE
"55092",FALSE,FALSE
"55093",FALSE,FALSE
"55094",FALSE,FALSE
"55095",FALSE,FALSE
"55096",FALSE,FALSE
"55097",FALSE,FALSE
"55098",FALSE,FALSE
"55099",FALSE,FALSE
"55100",FALSE,FALSE
"55101",FALSE,FALSE
"55102",FALSE,FALSE
"55103",FALSE,FALSE
"55104",FALSE,FALSE
"55105",FALSE,FALSE
"55106",FALSE,FALSE
"55107",FALSE,FALSE
"55108",FALSE,FALSE
"55109",FALSE,FALSE
"55110",FALSE,FALSE
"55111",FALSE,FALSE
"55112",FALSE,FALSE
"55113",FALSE,FALSE
"55114",FALSE,FALSE
"55115",FALSE,FALSE
"55116",FALSE,FALSE
"55117",FALSE,FALSE
"55118",FALSE,FALSE
"55119",FALSE,FALSE
"55120",FALSE,FALSE
"55121",FALSE,FALSE
"55122",FALSE,FALSE
"55123",FALSE,FALSE
"55124",FALSE,FALSE
"55125",FALSE,FALSE
"55126",FALSE,FALSE
"55127",FALSE,FALSE
"55128",FALSE,FALSE
"55129",FALSE,FALSE
"55130",FALSE,FALSE
"55131",FALSE,FALSE
"55132",FALSE,FALSE
"55133",FALSE,FALSE
"55134",FALSE,FALSE
"55135",FALSE,FALSE
"55136",FALSE,FALSE
"55137",FALSE,FALSE
"55138",FALSE,FALSE
"55139",FALSE,FALSE
"55140",FALSE,FALSE
"55141",FALSE,FALSE
"55142",FALSE,FALSE
"55143",FALSE,FALSE
"55144",FALSE,FALSE
"55145",FALSE,FALSE
"55146",FALSE,FALSE
"55147",FALSE,FALSE
"55148",FALSE,FALSE
"55149",FALSE,FALSE
"55150",FALSE,FALSE
"55151",FALSE,FALSE
"55152",FALSE,FALSE
"55153",FALSE,FALSE
"55154",FALSE,FALSE
"55155",FALSE,FALSE
"55156",FALSE,FALSE
"55157",FALSE,FALSE
"55158",FALSE,FALSE
"55159",FALSE,FALSE
"55160",FALSE,FALSE
"55161",FALSE,FALSE
"55162",FALSE,FALSE
"55163",FALSE,FALSE
"55164",FALSE,FALSE
"55165",FALSE,FALSE
"55166",FALSE,FALSE
"55167",FALSE,FALSE
"55168",FALSE,FALSE
"55169",FALSE,FALSE
"55170",FALSE,FALSE
"55171",FALSE,FALSE
"55172",FALSE,FALSE
"55173",FALSE,FALSE
"55174",TRUE,FALSE
"55175",TRUE,FALSE
"55176",TRUE,FALSE
"55177",TRUE,FALSE
"55178",TRUE,FALSE
"55179",TRUE,FALSE
"55180",TRUE,FALSE
"55181",TRUE,FALSE
"55182",TRUE,FALSE
"55183",TRUE,FALSE
"55184",TRUE,FALSE
"55185",TRUE,FALSE
"55186",TRUE,FALSE
"55187",TRUE,FALSE
"55188",TRUE,FALSE
"55189",TRUE,FALSE
"55190",TRUE,FALSE
"55191",TRUE,FALSE
"55192",TRUE,FALSE
"55193",TRUE,FALSE
"55194",TRUE,FALSE
"55195",TRUE,FALSE
"55196",TRUE,FALSE
"55197",TRUE,FALSE
"55198",TRUE,FALSE
"55199",TRUE,FALSE
"55200",TRUE,FALSE
"55201",TRUE,FALSE
"55202",TRUE,FALSE
"55203",TRUE,FALSE
"55204",TRUE,FALSE
"55205",TRUE,FALSE
"55206",TRUE,FALSE
"55207",TRUE,FALSE
"55208",TRUE,FALSE
"55209",TRUE,FALSE
"55210",TRUE,FALSE
"55211",TRUE,FALSE
"55212",TRUE,FALSE
"55213",TRUE,FALSE
"55214",TRUE,FALSE
"55215",TRUE,FALSE
"55216",TRUE,FALSE
"55217",TRUE,FALSE
"55218",TRUE,FALSE
"55219",TRUE,FALSE
"55220",TRUE,FALSE
"55221",TRUE,FALSE
"55222",TRUE,FALSE
"55223",FALSE,FALSE
"55224",FALSE,FALSE
"55225",FALSE,FALSE
"55226",FALSE,FALSE
"55227",FALSE,FALSE
"55228",FALSE,FALSE
"55229",FALSE,FALSE
"55230",FALSE,FALSE
"55231",FALSE,FALSE
"55232",FALSE,FALSE
"55233",FALSE,FALSE
"55234",FALSE,FALSE
"55235",FALSE,FALSE
"55236",FALSE,FALSE
"55237",FALSE,FALSE
"55238",FALSE,FALSE
"55239",FALSE,FALSE
"55240",FALSE,FALSE
"55241",FALSE,FALSE
"55242",FALSE,FALSE
"55243",FALSE,FALSE
"55244",FALSE,FALSE
"55245",FALSE,FALSE
"55246",FALSE,FALSE
"55247",FALSE,FALSE
"55248",FALSE,FALSE
"55249",FALSE,FALSE
"55250",FALSE,FALSE
"55251",FALSE,FALSE
"55252",FALSE,FALSE
"55253",FALSE,FALSE
"55254",FALSE,FALSE
"55255",FALSE,FALSE
"55256",FALSE,FALSE
"55257",FALSE,FALSE
"55258",FALSE,TRUE
"55259",FALSE,TRUE
"55260",FALSE,TRUE
"55261",FALSE,TRUE
"55262",FALSE,TRUE
"55263",FALSE,TRUE
"55264",FALSE,TRUE
"55265",FALSE,TRUE
"55266",FALSE,TRUE
"55267",FALSE,TRUE
"55268",FALSE,TRUE
"55269",FALSE,TRUE
"55270",FALSE,TRUE
"55271",FALSE,TRUE
"55272",FALSE,TRUE
"55273",FALSE,TRUE
"55274",FALSE,TRUE
"55275",FALSE,TRUE
"55276",FALSE,TRUE
"55277",FALSE,TRUE
"55278",FALSE,TRUE
"55279",FALSE,TRUE
"55280",FALSE,TRUE
"55281",FALSE,TRUE
"55282",FALSE,TRUE
"55283",FALSE,TRUE
"55284",FALSE,TRUE
"55285",FALSE,TRUE
"55286",FALSE,TRUE
"55287",FALSE,TRUE
"55288",FALSE,TRUE
"55289",FALSE,TRUE
"55290",FALSE,TRUE
"55291",FALSE,TRUE
"55292",FALSE,TRUE
"55293",FALSE,TRUE
"55294",FALSE,TRUE
"55295",FALSE,TRUE
"55296",FALSE,TRUE
"55297",FALSE,TRUE
"55298",FALSE,TRUE
"55299",FALSE,TRUE
"55300",FALSE,TRUE
"55301",FALSE,TRUE
"55302",FALSE,TRUE
"55303",FALSE,TRUE
"55304",FALSE,TRUE
"55305",FALSE,TRUE
"55306",FALSE,TRUE
"55307",FALSE,TRUE
"55308",FALSE,TRUE
"55309",FALSE,TRUE
"55310",FALSE,TRUE
"55311",FALSE,TRUE
"55312",FALSE,TRUE
"55313",FALSE,TRUE
"55314",FALSE,TRUE
"55315",FALSE,TRUE
"55316",FALSE,TRUE
"55317",FALSE,TRUE
"55318",FALSE,TRUE
"55319",FALSE,TRUE
"55320",FALSE,TRUE
"55321",FALSE,TRUE
"55322",FALSE,TRUE
"55323",FALSE,FALSE
"55324",FALSE,FALSE
"55325",FALSE,FALSE
"55326",FALSE,FALSE
"55327",FALSE,FALSE
"55328",FALSE,FALSE
"55329",FALSE,FALSE
"55330",FALSE,FALSE
"55331",FALSE,FALSE
"55332",FALSE,FALSE
"55333",FALSE,FALSE
"55334",FALSE,FALSE
"55335",FALSE,FALSE
"55336",FALSE,FALSE
"55337",FALSE,FALSE
"55338",FALSE,FALSE
"55339",FALSE,FALSE
"55340",FALSE,FALSE
"55341",FALSE,FALSE
"55342",FALSE,FALSE
"55343",FALSE,FALSE
"55344",FALSE,FALSE
"55345",FALSE,FALSE
"55346",FALSE,FALSE
"55347",FALSE,FALSE
"55348",FALSE,FALSE
"55349",FALSE,FALSE
"55350",FALSE,FALSE
"55351",FALSE,FALSE
"55352",FALSE,FALSE
"55353",FALSE,FALSE
"55354",FALSE,FALSE
"55355",FALSE,FALSE
"55356",FALSE,FALSE
"55357",FALSE,FALSE
"55358",FALSE,FALSE
"55359",FALSE,FALSE
"55360",FALSE,FALSE
"55361",FALSE,FALSE
"55362",FALSE,FALSE
"55363",FALSE,FALSE
"55364",FALSE,FALSE
"55365",FALSE,FALSE
"55366",FALSE,FALSE
"55367",FALSE,FALSE
"55368",FALSE,FALSE
"55369",FALSE,FALSE
"55370",FALSE,FALSE
"55371",FALSE,FALSE
"55372",FALSE,FALSE
"55373",FALSE,FALSE
"55374",FALSE,FALSE
"55375",FALSE,FALSE
"55376",FALSE,FALSE
"55377",FALSE,FALSE
"55378",FALSE,FALSE
"55379",FALSE,FALSE
"55380",FALSE,FALSE
"55381",FALSE,FALSE
"55382",FALSE,FALSE
"55383",FALSE,FALSE
"55384",FALSE,FALSE
"55385",FALSE,FALSE
"55386",FALSE,FALSE
"55387",FALSE,FALSE
"55388",FALSE,FALSE
"55389",FALSE,FALSE
"55390",FALSE,FALSE
"55391",FALSE,FALSE
"55392",FALSE,FALSE
"55393",FALSE,FALSE
"55394",FALSE,FALSE
"55395",FALSE,FALSE
"55396",FALSE,FALSE
"55397",FALSE,FALSE
"55398",FALSE,FALSE
"55399",FALSE,FALSE
"55400",FALSE,FALSE
"55401",FALSE,FALSE
"55402",FALSE,FALSE
"55403",FALSE,FALSE
"55404",FALSE,FALSE
"55405",FALSE,FALSE
"55406",FALSE,FALSE
"55407",FALSE,FALSE
"55408",FALSE,FALSE
"55409",FALSE,FALSE
"55410",FALSE,FALSE
"55411",FALSE,FALSE
"55412",FALSE,FALSE
"55413",FALSE,FALSE
"55414",FALSE,FALSE
"55415",FALSE,FALSE
"55416",FALSE,FALSE
"55417",FALSE,FALSE
"55418",FALSE,FALSE
"55419",FALSE,FALSE
"55420",FALSE,FALSE
"55421",FALSE,FALSE
"55422",FALSE,FALSE
"55423",FALSE,FALSE
"55424",FALSE,FALSE
"55425",FALSE,FALSE
"55426",FALSE,FALSE
"55427",FALSE,FALSE
"55428",FALSE,FALSE
"55429",FALSE,FALSE
"55430",FALSE,FALSE
"55431",FALSE,FALSE
"55432",FALSE,FALSE
"55433",FALSE,FALSE
"55434",FALSE,FALSE
"55435",FALSE,FALSE
"55436",FALSE,FALSE
"55437",FALSE,FALSE
"55438",FALSE,FALSE
"55439",TRUE,FALSE
"55440",TRUE,FALSE
"55441",TRUE,FALSE
"55442",TRUE,FALSE
"55443",TRUE,FALSE
"55444",TRUE,FALSE
"55445",TRUE,FALSE
"55446",TRUE,FALSE
"55447",TRUE,FALSE
"55448",TRUE,FALSE
"55449",TRUE,FALSE
"55450",TRUE,FALSE
"55451",TRUE,FALSE
"55452",TRUE,FALSE
"55453",TRUE,FALSE
"55454",TRUE,FALSE
"55455",TRUE,FALSE
"55456",TRUE,FALSE
"55457",TRUE,FALSE
"55458",TRUE,FALSE
"55459",TRUE,FALSE
"55460",TRUE,FALSE
"55461",TRUE,FALSE
"55462",TRUE,FALSE
"55463",TRUE,FALSE
"55464",TRUE,FALSE
"55465",TRUE,FALSE
"55466",TRUE,FALSE
"55467",TRUE,FALSE
"55468",TRUE,FALSE
"55469",TRUE,FALSE
"55470",TRUE,FALSE
"55471",TRUE,FALSE
"55472",TRUE,FALSE
"55473",TRUE,FALSE
"55474",TRUE,FALSE
"55475",TRUE,FALSE
"55476",TRUE,FALSE
"55477",TRUE,FALSE
"55478",TRUE,FALSE
"55479",TRUE,FALSE
"55480",TRUE,FALSE
"55481",TRUE,FALSE
"55482",TRUE,FALSE
"55483",TRUE,FALSE
"55484",TRUE,FALSE
"55485",TRUE,FALSE
"55486",TRUE,FALSE
"55487",TRUE,FALSE
"55488",FALSE,FALSE
"55489",FALSE,FALSE
"55490",FALSE,FALSE
"55491",FALSE,FALSE
"55492",FALSE,FALSE
"55493",FALSE,FALSE
"55494",FALSE,FALSE
"55495",FALSE,FALSE
"55496",FALSE,FALSE
"55497",FALSE,FALSE
"55498",FALSE,FALSE
"55499",FALSE,FALSE
"55500",FALSE,FALSE
"55501",FALSE,FALSE
"55502",FALSE,FALSE
"55503",FALSE,FALSE
"55504",FALSE,FALSE
"55505",FALSE,FALSE
"55506",FALSE,FALSE
"55507",FALSE,FALSE
"55508",FALSE,FALSE
"55509",FALSE,FALSE
"55510",FALSE,FALSE
"55511",FALSE,FALSE
"55512",FALSE,FALSE
"55513",FALSE,FALSE
"55514",FALSE,FALSE
"55515",FALSE,FALSE
"55516",FALSE,FALSE
"55517",FALSE,FALSE
"55518",FALSE,FALSE
"55519",FALSE,FALSE
"55520",FALSE,FALSE
"55521",FALSE,FALSE
"55522",FALSE,FALSE
"55523",FALSE,TRUE
"55524",FALSE,TRUE
"55525",FALSE,TRUE
"55526",FALSE,TRUE
"55527",FALSE,TRUE
"55528",FALSE,TRUE
"55529",FALSE,TRUE
"55530",FALSE,TRUE
"55531",FALSE,TRUE
"55532",FALSE,TRUE
"55533",FALSE,TRUE
"55534",FALSE,TRUE
"55535",FALSE,TRUE
"55536",FALSE,TRUE
"55537",FALSE,TRUE
"55538",FALSE,TRUE
"55539",FALSE,TRUE
"55540",FALSE,TRUE
"55541",FALSE,TRUE
"55542",FALSE,TRUE
"55543",FALSE,TRUE
"55544",FALSE,TRUE
"55545",FALSE,TRUE
"55546",FALSE,TRUE
"55547",FALSE,TRUE
"55548",FALSE,TRUE
"55549",FALSE,TRUE
"55550",FALSE,TRUE
"55551",FALSE,TRUE
"55552",FALSE,TRUE
"55553",FALSE,TRUE
"55554",FALSE,TRUE
"55555",FALSE,TRUE
"55556",FALSE,TRUE
"55557",FALSE,TRUE
"55558",FALSE,TRUE
"55559",FALSE,TRUE
"55560",FALSE,TRUE
"55561",FALSE,TRUE
"55562",FALSE,TRUE
"55563",FALSE,TRUE
"55564",FALSE,TRUE
"55565",FALSE,TRUE
"55566",FALSE,TRUE
"55567",FALSE,TRUE
"55568",FALSE,TRUE
"55569",FALSE,TRUE
"55570",FALSE,TRUE
"55571",FALSE,TRUE
"55572",FALSE,TRUE
"55573",FALSE,TRUE
"55574",FALSE,TRUE
"55575",FALSE,TRUE
"55576",FALSE,TRUE
"55577",FALSE,TRUE
"55578",FALSE,TRUE
"55579",FALSE,TRUE
"55580",FALSE,TRUE
"55581",FALSE,TRUE
"55582",FALSE,TRUE
"55583",FALSE,TRUE
"55584",FALSE,TRUE
"55585",FALSE,TRUE
"55586",FALSE,TRUE
"55587",FALSE,TRUE
"55588",FALSE,FALSE
"55589",FALSE,FALSE
"55590",FALSE,FALSE
"55591",FALSE,FALSE
"55592",FALSE,FALSE
"55593",FALSE,FALSE
"55594",FALSE,FALSE
"55595",FALSE,FALSE
"55596",FALSE,FALSE
"55597",FALSE,FALSE
"55598",FALSE,FALSE
"55599",FALSE,FALSE
"55600",FALSE,FALSE
"55601",FALSE,FALSE
"55602",FALSE,FALSE
"55603",FALSE,FALSE
"55604",FALSE,FALSE
"55605",FALSE,FALSE
"55606",FALSE,FALSE
"55607",FALSE,FALSE
"55608",FALSE,FALSE
"55609",FALSE,FALSE
"55610",FALSE,FALSE
"55611",FALSE,FALSE
"55612",FALSE,FALSE
"55613",FALSE,FALSE
"55614",FALSE,FALSE
"55615",FALSE,FALSE
"55616",FALSE,FALSE
"55617",FALSE,FALSE
"55618",FALSE,FALSE
"55619",FALSE,FALSE
"55620",FALSE,FALSE
"55621",FALSE,FALSE
"55622",FALSE,FALSE
"55623",FALSE,FALSE
"55624",FALSE,FALSE
"55625",FALSE,FALSE
"55626",FALSE,FALSE
"55627",FALSE,FALSE
"55628",FALSE,FALSE
"55629",FALSE,FALSE
"55630",FALSE,FALSE
"55631",FALSE,FALSE
"55632",FALSE,FALSE
"55633",FALSE,FALSE
"55634",FALSE,FALSE
"55635",FALSE,FALSE
"55636",FALSE,FALSE
"55637",FALSE,FALSE
"55638",FALSE,FALSE
"55639",FALSE,FALSE
"55640",FALSE,FALSE
"55641",FALSE,FALSE
"55642",FALSE,FALSE
"55643",FALSE,FALSE
"55644",FALSE,FALSE
"55645",FALSE,FALSE
"55646",FALSE,FALSE
"55647",FALSE,FALSE
"55648",FALSE,FALSE
"55649",FALSE,FALSE
"55650",FALSE,FALSE
"55651",FALSE,FALSE
"55652",FALSE,FALSE
"55653",FALSE,FALSE
"55654",FALSE,FALSE
"55655",FALSE,FALSE
"55656",FALSE,FALSE
"55657",FALSE,FALSE
"55658",FALSE,FALSE
"55659",FALSE,FALSE
"55660",FALSE,FALSE
"55661",FALSE,FALSE
"55662",FALSE,FALSE
"55663",FALSE,FALSE
"55664",FALSE,FALSE
"55665",FALSE,FALSE
"55666",FALSE,FALSE
"55667",FALSE,FALSE
"55668",FALSE,FALSE
"55669",FALSE,FALSE
"55670",FALSE,FALSE
"55671",FALSE,FALSE
"55672",FALSE,FALSE
"55673",FALSE,FALSE
"55674",FALSE,FALSE
"55675",FALSE,FALSE
"55676",FALSE,FALSE
"55677",FALSE,FALSE
"55678",FALSE,FALSE
"55679",FALSE,FALSE
"55680",FALSE,FALSE
"55681",FALSE,FALSE
"55682",FALSE,FALSE
"55683",FALSE,FALSE
"55684",FALSE,FALSE
"55685",FALSE,FALSE
"55686",FALSE,FALSE
"55687",FALSE,FALSE
"55688",FALSE,FALSE
"55689",FALSE,FALSE
"55690",FALSE,FALSE
"55691",FALSE,FALSE
"55692",FALSE,FALSE
"55693",FALSE,FALSE
"55694",FALSE,FALSE
"55695",FALSE,FALSE
"55696",FALSE,FALSE
"55697",FALSE,FALSE
"55698",FALSE,FALSE
"55699",FALSE,FALSE
"55700",FALSE,FALSE
"55701",FALSE,FALSE
"55702",FALSE,FALSE
"55703",FALSE,FALSE
"55704",TRUE,FALSE
"55705",TRUE,FALSE
"55706",TRUE,FALSE
"55707",TRUE,FALSE
"55708",TRUE,FALSE
"55709",TRUE,FALSE
"55710",TRUE,FALSE
"55711",TRUE,FALSE
"55712",TRUE,FALSE
"55713",TRUE,FALSE
"55714",TRUE,FALSE
"55715",TRUE,FALSE
"55716",TRUE,FALSE
"55717",TRUE,FALSE
"55718",TRUE,FALSE
"55719",TRUE,FALSE
"55720",TRUE,FALSE
"55721",TRUE,FALSE
"55722",TRUE,FALSE
"55723",TRUE,FALSE
"55724",TRUE,FALSE
"55725",TRUE,FALSE
"55726",TRUE,FALSE
"55727",TRUE,FALSE
"55728",TRUE,FALSE
"55729",TRUE,FALSE
"55730",TRUE,FALSE
"55731",TRUE,FALSE
"55732",TRUE,FALSE
"55733",TRUE,FALSE
"55734",TRUE,FALSE
"55735",TRUE,FALSE
"55736",TRUE,FALSE
"55737",TRUE,FALSE
"55738",TRUE,FALSE
"55739",TRUE,FALSE
"55740",TRUE,FALSE
"55741",TRUE,FALSE
"55742",TRUE,FALSE
"55743",TRUE,FALSE
"55744",TRUE,FALSE
"55745",TRUE,FALSE
"55746",TRUE,FALSE
"55747",TRUE,FALSE
"55748",TRUE,FALSE
"55749",TRUE,FALSE
"55750",TRUE,FALSE
"55751",TRUE,FALSE
"55752",TRUE,FALSE
"55753",FALSE,FALSE
"55754",FALSE,FALSE
"55755",FALSE,FALSE
"55756",FALSE,FALSE
"55757",FALSE,FALSE
"55758",FALSE,FALSE
"55759",FALSE,FALSE
"55760",FALSE,FALSE
"55761",FALSE,FALSE
"55762",FALSE,FALSE
"55763",FALSE,FALSE
"55764",FALSE,FALSE
"55765",FALSE,FALSE
"55766",FALSE,FALSE
"55767",FALSE,FALSE
"55768",FALSE,FALSE
"55769",FALSE,FALSE
"55770",FALSE,FALSE
"55771",FALSE,FALSE
"55772",FALSE,FALSE
"55773",FALSE,FALSE
"55774",FALSE,FALSE
"55775",FALSE,FALSE
"55776",FALSE,FALSE
"55777",FALSE,FALSE
"55778",FALSE,FALSE
"55779",FALSE,FALSE
"55780",FALSE,FALSE
"55781",FALSE,FALSE
"55782",FALSE,FALSE
"55783",FALSE,FALSE
"55784",FALSE,FALSE
"55785",FALSE,FALSE
"55786",FALSE,FALSE
"55787",FALSE,FALSE
"55788",FALSE,TRUE
"55789",FALSE,TRUE
"55790",FALSE,TRUE
"55791",FALSE,TRUE
"55792",FALSE,TRUE
"55793",FALSE,TRUE
"55794",FALSE,TRUE
"55795",FALSE,TRUE
"55796",FALSE,TRUE
"55797",FALSE,TRUE
"55798",FALSE,TRUE
"55799",FALSE,TRUE
"55800",FALSE,TRUE
"55801",FALSE,TRUE
"55802",FALSE,TRUE
"55803",FALSE,TRUE
"55804",FALSE,TRUE
"55805",FALSE,TRUE
"55806",FALSE,TRUE
"55807",FALSE,TRUE
"55808",FALSE,TRUE
"55809",FALSE,TRUE
"55810",FALSE,TRUE
"55811",FALSE,TRUE
"55812",FALSE,TRUE
"55813",FALSE,TRUE
"55814",FALSE,TRUE
"55815",FALSE,TRUE
"55816",FALSE,TRUE
"55817",FALSE,TRUE
"55818",FALSE,TRUE
"55819",FALSE,TRUE
"55820",FALSE,TRUE
"55821",FALSE,TRUE
"55822",FALSE,TRUE
"55823",FALSE,TRUE
"55824",FALSE,TRUE
"55825",FALSE,TRUE
"55826",FALSE,TRUE
"55827",FALSE,TRUE
"55828",FALSE,TRUE
"55829",FALSE,TRUE
"55830",FALSE,TRUE
"55831",FALSE,TRUE
"55832",FALSE,TRUE
"55833",FALSE,TRUE
"55834",FALSE,TRUE
"55835",FALSE,TRUE
"55836",FALSE,TRUE
"55837",FALSE,TRUE
"55838",FALSE,TRUE
"55839",FALSE,TRUE
"55840",FALSE,TRUE
"55841",FALSE,TRUE
"55842",FALSE,TRUE
"55843",FALSE,TRUE
"55844",FALSE,TRUE
"55845",FALSE,TRUE
"55846",FALSE,TRUE
"55847",FALSE,TRUE
"55848",FALSE,TRUE
"55849",FALSE,TRUE
"55850",FALSE,TRUE
"55851",FALSE,TRUE
"55852",FALSE,TRUE
"55853",FALSE,FALSE
"55854",FALSE,FALSE
"55855",FALSE,FALSE
"55856",FALSE,FALSE
"55857",FALSE,FALSE
"55858",FALSE,FALSE
"55859",FALSE,FALSE
"55860",FALSE,FALSE
"55861",FALSE,FALSE
"55862",FALSE,FALSE
"55863",FALSE,FALSE
"55864",FALSE,FALSE
"55865",FALSE,FALSE
"55866",FALSE,FALSE
"55867",FALSE,FALSE
"55868",FALSE,FALSE
"55869",FALSE,FALSE
"55870",FALSE,FALSE
"55871",FALSE,FALSE
"55872",FALSE,FALSE
"55873",FALSE,FALSE
"55874",FALSE,FALSE
"55875",FALSE,FALSE
"55876",FALSE,FALSE
"55877",FALSE,FALSE
"55878",FALSE,FALSE
"55879",FALSE,FALSE
"55880",FALSE,FALSE
"55881",FALSE,FALSE
"55882",FALSE,FALSE
"55883",FALSE,FALSE
"55884",FALSE,FALSE
"55885",FALSE,FALSE
"55886",FALSE,FALSE
"55887",FALSE,FALSE
"55888",FALSE,FALSE
"55889",FALSE,FALSE
"55890",FALSE,FALSE
"55891",FALSE,FALSE
"55892",FALSE,FALSE
"55893",FALSE,FALSE
"55894",FALSE,FALSE
"55895",FALSE,FALSE
"55896",FALSE,FALSE
"55897",FALSE,FALSE
"55898",FALSE,FALSE
"55899",FALSE,FALSE
"55900",FALSE,FALSE
"55901",FALSE,FALSE
"55902",FALSE,FALSE
"55903",FALSE,FALSE
"55904",FALSE,FALSE
"55905",FALSE,FALSE
"55906",FALSE,FALSE
"55907",FALSE,FALSE
"55908",FALSE,FALSE
"55909",FALSE,FALSE
"55910",FALSE,FALSE
"55911",FALSE,FALSE
"55912",FALSE,FALSE
"55913",FALSE,FALSE
"55914",FALSE,FALSE
"55915",FALSE,FALSE
"55916",FALSE,FALSE
"55917",FALSE,FALSE
"55918",FALSE,FALSE
"55919",FALSE,FALSE
"55920",FALSE,FALSE
"55921",FALSE,FALSE
"55922",FALSE,FALSE
"55923",FALSE,FALSE
"55924",FALSE,FALSE
"55925",FALSE,FALSE
"55926",FALSE,FALSE
"55927",FALSE,FALSE
"55928",FALSE,FALSE
"55929",FALSE,FALSE
"55930",FALSE,FALSE
"55931",FALSE,FALSE
"55932",FALSE,FALSE
"55933",FALSE,FALSE
"55934",FALSE,FALSE
"55935",FALSE,FALSE
"55936",FALSE,FALSE
"55937",FALSE,FALSE
"55938",FALSE,FALSE
"55939",FALSE,FALSE
"55940",FALSE,FALSE
"55941",FALSE,FALSE
"55942",FALSE,FALSE
"55943",FALSE,FALSE
"55944",FALSE,FALSE
"55945",FALSE,FALSE
"55946",FALSE,FALSE
"55947",FALSE,FALSE
"55948",FALSE,FALSE
"55949",FALSE,FALSE
"55950",FALSE,FALSE
"55951",FALSE,FALSE
"55952",FALSE,FALSE
"55953",FALSE,FALSE
"55954",FALSE,FALSE
"55955",FALSE,FALSE
"55956",FALSE,FALSE
"55957",FALSE,FALSE
"55958",FALSE,FALSE
"55959",FALSE,FALSE
"55960",FALSE,FALSE
"55961",FALSE,FALSE
"55962",FALSE,FALSE
"55963",FALSE,FALSE
"55964",FALSE,FALSE
"55965",FALSE,FALSE
"55966",FALSE,FALSE
"55967",FALSE,FALSE
"55968",FALSE,FALSE
"55969",TRUE,FALSE
"55970",TRUE,FALSE
"55971",TRUE,FALSE
"55972",TRUE,FALSE
"55973",TRUE,FALSE
"55974",TRUE,FALSE
"55975",TRUE,FALSE
"55976",TRUE,FALSE
"55977",TRUE,FALSE
"55978",TRUE,FALSE
"55979",TRUE,FALSE
"55980",TRUE,FALSE
"55981",TRUE,FALSE
"55982",TRUE,FALSE
"55983",TRUE,FALSE
"55984",TRUE,FALSE
"55985",TRUE,FALSE
"55986",TRUE,FALSE
"55987",TRUE,FALSE
"55988",TRUE,FALSE
"55989",TRUE,FALSE
"55990",TRUE,FALSE
"55991",TRUE,FALSE
"55992",TRUE,FALSE
"55993",TRUE,FALSE
"55994",TRUE,FALSE
"55995",TRUE,FALSE
"55996",TRUE,FALSE
"55997",TRUE,FALSE
"55998",TRUE,FALSE
"55999",TRUE,FALSE
"56000",TRUE,FALSE
"56001",TRUE,FALSE
"56002",TRUE,FALSE
"56003",TRUE,FALSE
"56004",TRUE,FALSE
"56005",TRUE,FALSE
"56006",TRUE,FALSE
"56007",TRUE,FALSE
"56008",TRUE,FALSE
"56009",TRUE,FALSE
"56010",TRUE,FALSE
"56011",TRUE,FALSE
"56012",TRUE,FALSE
"56013",TRUE,FALSE
"56014",TRUE,FALSE
"56015",TRUE,FALSE
"56016",TRUE,FALSE
"56017",TRUE,FALSE
"56018",FALSE,FALSE
"56019",FALSE,FALSE
"56020",FALSE,FALSE
"56021",FALSE,FALSE
"56022",FALSE,FALSE
"56023",FALSE,FALSE
